position;id_category;id_product;reference;id_shop_default;ean13;price_tax_excluded;ecotax_tax_excluded;id_tax_rules_group;active;price_professionnel;price_particulier;price_professionnel_raw;price_particulier_raw;price_tax_included_particulier;price_tax_included_professionnel;name;link_rewrite;category;id_image;legend;final_price_tax_excluded;quantity
958;12;9484;511303;1;7321950511303;0.000000;0.000000;53;1;"19.50 €";"19.50 €";19.500000;19.500000;"23.40 €";"23.40 €";"Marie Walewska";marie-walewska;"Accessoires Téléphones";;;0.000000;1
957;12;9479;483113;1;0840440483113;0.000000;0.000000;53;1;"40.50 €";"40.50 €";40.500000;40.500000;"48.60 €";"48.60 €";"Corsair Gaming M55 Wireless";corsair-gaming-m55-wireless;"Accessoires Gamers";11090;;0.000000;4
956;12;9478;483106;1;0840440483106;0.000000;0.000000;53;1;"29.25 €";"29.25 €";29.250000;29.250000;"35.10 €";"35.10 €";"Corsair Gaming M55 est une souris filaire";corsair-gaming-m55-est-une-souris-filaire;Souris;11087;;0.000000;3
304;120;9475;460.528;1;4042146783726;0.000000;0.000000;53;1;"24.48 €";"24.48 €";24.480000;24.480000;"29.38 €";"29.38 €";"Jeu de 2 embouts pour bouchons de vidange PL pour DAF, MAN, NEOPLAN, MERCEDES, 2 pcs";jeu-de-2-embouts-pour-bouchons-de-vidange-pl-pour-daf-man-neoplan-mercedes-2-pcs;Accessoires;11080;;0.000000;100
269;120;9474;460.5211;1;4042146783955;0.000000;0.000000;53;1;"20.90 €";"20.90 €";20.900000;20.900000;"25.08 €";"25.08 €";"Douille TORX E12 pour turbocompresseur MAN";douille-torx-e12-pour-turbocompresseur-man;Accessoires;11077;;0.000000;30
303;120;9473;460.472;1;4042146760017;0.000000;0.000000;53;1;"639.28 €";"639.28 €";639.280000;639.280000;"767.14 €";"767.14 €";"KIT DE REPARATION UNI";kit-de-reparation-uni;Accessoires;11074;;0.000000;10
302;120;9472;460.399;1;4042146754825;0.000000;0.000000;53;1;"200.00 €";"200.00 €";200.000000;200.000000;"240.00 €";"240.00 €";"Clé hexagonale pour étriers de frein VOLVO";cle-hexagonale-pour-etriers-de-frein-volvo;Accessoires;11071;;0.000000;2
955;12;9468;439540;1;0196179439540;0.000000;0.000000;53;1;"29.25 €";"29.25 €";29.250000;29.250000;"35.10 €";"35.10 €";Myheroacamedia;myheroacamedia;Accessoires;;;0.000000;6
954;12;9467;438094;1;5028252438094;0.000000;0.000000;53;1;"36.75 €";"36.75 €";36.750000;36.750000;"44.10 €";"44.10 €";"KINGSTON KEYFOLIO FIT ESPAGNOL";kingston-keyfolio-fit-espagnol;"Accessoires Téléphones";11057;;0.000000;21
953;12;9466;430.1532;1;4042146599976;0.000000;0.000000;53;1;"16.70 €";"16.70 €";16.700000;16.700000;"20.04 €";"20.04 €";"Bague d'étanchéité";bague-d-etancheite;"Accessoires Téléphones";11054;;0.000000;8
18;129;9465;430.152;1;5048123599686;0.000000;0.000000;53;1;"4.13 €";"4.13 €";4.130000;4.130000;"4.96 €";"4.96 €";"Bagues de garniture21 x 14 x 2,0 mm, 10 piÃ¨ces pour Audi/Ford/Peugeot/Volvo";bagues-de-garniture21-x-14-x-20-mm-10-pieces-pour-audi-ford-peugeot-volvo;Auto;11052;;0.000000;6
15;129;9464;430.1514;1;4042146599846;0.000000;0.000000;53;1;"3.33 €";"3.33 €";3.330000;3.330000;"4.00 €";"4.00 €";"Bagues d'Ã©tanchÃ©itÃ© aluminium22 x 14 x 2,0 mm, 10 piÃ¨ces pour Honda";bagues-d-etancheite-aluminium22-x-14-x-20-mm-10-pieces-pour-honda;Auto;11050;;0.000000;6
14;129;9463;430.151;1;4042146599945;0.000000;0.000000;53;1;"4.62 €";"4.62 €";4.620000;4.620000;"5.54 €";"5.54 €";"Bagues d'Ã©tanchÃ©itÃ© cuivre 24 x 15 x 2,0 mm, 10 piÃ¨ces pour Saab";bagues-d-etancheite-cuivre-24-x-15-x-20-mm-10-pieces-pour-saab;Auto;11048;;0.000000;6
13;129;9462;430.1158;1;4042146599655;0.000000;0.000000;53;1;"14.50 €";"14.50 €";14.500000;14.500000;"17.40 €";"17.40 €";"Bouchon de vidange M16 x 1,5 x 13 mm, 10 piÃ¨ces pour Renault";bouchon-de-vidange-m16-x-15-x-13-mm-10-pieces-pour-renault;Auto;11046;;0.000000;8
36;13;9454;3757NSB-175346;1;4210201175346;0.000000;0.000000;53;1;"108.33 €";"108.33 €";108.330000;108.330000;"130.00 €";"130.00 €";"oral-b d601.545.3x";oral-b-d6015453x;Electroménagers;11021;;0.000000;43
300;120;9451;331.1106;1;4042146234686;0.000000;0.000000;53;1;"14.38 €";"14.38 €";14.380000;14.380000;"17.26 €";"17.26 €";"Jeux de tarauds à main HSS";jeux-de-tarauds-a-main-hss;Accessoires;11016;;0.000000;2
299;120;9450;330.1115;1;4042146164716;0.000000;0.000000;53;1;"12.91 €";"12.91 €";12.910000;12.910000;"15.49 €";"15.49 €";"Lot de 5 forets HSS laminés en métal, Ø11,5 mm";lot-de-5-forets-hss-lamines-en-metal-o115-mm;Accessoires;11013;;0.000000;4
951;12;9449;310.2715;1;4042146708378;0.000000;0.000000;53;1;"13.11 €";"13.11 €";13.110000;13.110000;"15.73 €";"15.73 €";"T40 CHAUSSU ABANDONNEE";t40-chaussu-abandonnee;"Accessoires Téléphones";11010;;0.000000;6
950;12;9448;310.271;1;4042146708361;0.000000;0.000000;53;1;"14.42 €";"14.42 €";14.420000;14.420000;"17.30 €";"17.30 €";"T39 CHAUSS SECU    ABANDONNEE";t39-chauss-secu-abandonnee;"Accessoires Téléphones";11007;;0.000000;11
949;12;9447;310.2705;1;4042146708354;0.000000;0.000000;53;1;"13.11 €";"13.11 €";13.110000;13.110000;"15.73 €";"15.73 €";"T38 CHAUSSU ABANDONNEE";t38-chaussu-abandonnee;"Accessoires Téléphones";11004;;0.000000;27
948;12;9446;310.2605;1;4042146708248;0.000000;0.000000;53;1;"12.44 €";"12.44 €";12.440000;12.440000;"14.93 €";"14.93 €";"T38 CHAUSSU ABANDONNEE";t38-chaussu-abandonnee;"Accessoires Téléphones";11001;;0.000000;17
947;12;9445;310.26;1;4042146708231;0.000000;0.000000;53;1;"37.82 €";"37.82 €";37.820000;37.820000;"45.38 €";"45.38 €";"T37 CHAUSSU securite";t37-chaussu-securite;"Accessoires Téléphones";10998;;0.000000;28
946;12;9444;310.2305;1;4042146494684;0.000000;0.000000;53;1;"37.71 €";"37.71 €";37.710000;37.710000;"45.25 €";"45.25 €";"CHAUSSURE SECU T38 ABANDONNEE";chaussure-secu-t38-abandonnee;Accessoires;;;0.000000;8
296;120;9443;310.211;1;4042146444023;0.000000;0.000000;53;1;"32.06 €";"32.06 €";32.060000;32.060000;"38.47 €";"38.47 €";"CHAUSS SECU T39    ABANDONNEE";chauss-secu-t39-abandonnee;Accessoires;10994;;0.000000;6
295;120;9442;310.19;1;4042146414743;0.000000;0.000000;53;1;"36.14 €";"36.14 €";36.140000;36.140000;"43.37 €";"43.37 €";"CHAUSS SECU T37    ABANDONNEE";chauss-secu-t37-abandonnee;Accessoires;10991;;0.000000;3
268;120;9441;310.135;1;4042146331125;0.000000;0.000000;53;1;"94.23 €";"94.23 €";94.230000;94.230000;"113.08 €";"113.08 €";"Bottes de sécurité KS TOOLS T47";bottes-de-securite-ks-tools-t47;Accessoires;10988;;0.000000;3
294;120;9440;3107;1;4042146271070;0.000000;0.000000;53;1;"32.23 €";"32.23 €";32.230000;32.230000;"38.68 €";"38.68 €";"CHAUSSURES SECU  ABANDONNE";chaussures-secu-abandonne;Accessoires;10985;;0.000000;5
293;120;9439;31046;1;4042146232620;0.000000;0.000000;53;1;"10.28 €";"10.28 €";10.280000;10.280000;"12.34 €";"12.34 €";"GANTS MAILLES   ABANDONNE";gants-mailles-abandonne;Accessoires;10982;;0.000000;21
292;120;9438;310218;1;3760180851232;0.000000;0.000000;53;1;"12.02 €";"12.02 €";12.020000;12.020000;"14.42 €";"14.42 €";"BIDON 3 EN ABANDONNEE";bidon-3-en-abandonnee;Accessoires;10979;;0.000000;208
291;120;9437;310215;1;4042146857649;0.000000;0.000000;53;1;"91.58 €";"91.58 €";91.580000;91.580000;"109.90 €";"109.90 €";"BORNE DE DI ABANDONNEE";borne-de-di-abandonnee;Accessoires;10976;;0.000000;47
944;12;9433;2648513;1;3700092648513;0.000000;0.000000;70;1;"34.00 €";"34.00 €";34.000000;34.000000;"40.80 €";"40.80 €";"Générique OSCARE - Appareil de Massage par Percussion";generique-oscare-appareil-de-massage-par-percussion-recuperation-et-renforcement-musculaire-intensite-reglable;Accessoires;10964;;0.000000;58
64;13;9427;26065;1;3662738026065;0.000000;0.000000;70;1;"21.00 €";"21.00 €";21.000000;21.000000;"25.20 €";"25.20 €";"YOGHI Mallette extracteur impuretés";yoghi-mallette-extracteur-impuretes-1-applicateur-de-creme-yeux-1-applicateur-de-creme-visage-blanc-et-argent;"Équipements Culinaires";10949;;0.000000;8
351;10;9422;25078RA3EEN-Bleu4GB/128GB444860;1;6932554444860;0.000000;0.000000;53;1;"158.33 €";"158.33 €";158.330000;158.330000;"190.00 €";"190.00 €";"REDMI 15C";redmi-15c;Xiaomi;15336;;0.000000;1
362;11;9414;21M7002NFRN-Noire16GB/512GB294662;1;0197530294662;0.000000;0.000000;53;1;"1,165.83 €";"1,165.83 €";1165.830000;1165.830000;"1,399.00 €";"1,399.00 €";"LENOVO THINKPAD E14 GEN 6 21M7002NFR";lenovo-thinkpad-e14-gen-6-21m7002nfr;Lenovo;15501;;0.000000;3
361;11;9413;21C2SA000NSB-698979;1;0196802698979;0.000000;0.000000;53;1;"999.17 €";"999.17 €";999.170000;999.170000;"1,199.00 €";"1,199.00 €";"THINKPAD L14 GEN 3 I5-1245U/16GB /256 AZERTY";thinkpad-l14-gen-3-i5-1245u-16gb-256-azerty;Lenovo;15502;;0.000000;1
360;11;9410;20947XNSB-platinum596748;1;0889842596748;0.000000;0.000000;53;1;"832.50 €";"832.50 €";832.500000;832.500000;"999.00 €";"999.00 €";"microsoft surface book 3 13.5\" i5 10th""";microsoft-surface-book-3-135-i5-10th;Microsoft;15508;;0.000000;2
943;12;9409;20397326N-082143;1;0843591082143;0.000000;0.000000;53;1;"115.83 €";"115.83 €";115.830000;115.830000;"139.00 €";"139.00 €";"K65 RAPIDFIRE RGB Speed - Mécanique - TKL";k65-rapidfire-rgb-speed-mecanique-tkl;Claviers;10901;;0.000000;3
156;96;9408;20340NSB-020340;1;8056187020340;0.000000;0.000000;53;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"TREPIED PS301";trepied-ps301;Appareils-Photo;10898;;0.000000;1
155;96;9406;2002278NSB-WHITE200278;1;3056187200278;0.000000;0.000000;53;1;"33.33 €";"33.33 €";33.330000;33.330000;"40.00 €";"40.00 €";"ECOUTEUR SANS FIL BLUETTOOTH";ecouteur-sans-fil-bluettooth;Casques;10894;;0.000000;1
942;12;9405;1P40AY0090EUN-Noir-192095;1;0195348192095;0.000000;0.000000;53;1;"158.33 €";"158.33 €";158.330000;158.330000;"190.00 €";"190.00 €";"Lenovo ThinkPad Universal USB-C Dock";lenovo-thinkpad-universal-usb-c-dock;Docks;10891;;0.000000;2
267;120;9404;1988867;1;5706919888672;0.000000;0.000000;53;1;"6.71 €";"6.71 €";6.710000;6.710000;"8.05 €";"8.05 €";"bouteille lubrifiant PROTOOL LUBE 0.2L";bouteille-lubrifiant-protool-lube-02l;Accessoires;10888;;0.000000;18
259;107;9402;18601;1;4031909018601;0.000000;0.000000;70;1;"174.00 €";"174.00 €";174.000000;174.000000;"208.80 €";"208.80 €";"Rademacher, 14234519 Programmateur pour Volets Roulants RolloTron Blanc";rademacher-14234519-programmateur-pour-volets-roulants-rollotron-blanc;"Stock﻿age & Ram";10883;;0.000000;1
154;96;9397;1648201NSB-Noire082760;1;5705260082760;0.000000;0.000000;53;1;"290.83 €";"290.83 €";290.830000;290.830000;"349.00 €";"349.00 €";"H4 2ND GENERATION";h4-2nd-generation;Casques;17683;;0.000000;1
289;120;9396;160245;1;4042146274330;0.000000;0.000000;53;1;"27.53 €";"27.53 €";27.530000;27.530000;"33.04 €";"33.04 €";"MIROIR A VENTOUSE";miroir-a-ventouse;Accessoires;10870;;0.000000;3
258;107;9395;158056;1;3016661158056;0.000000;0.000000;53;1;"412.49 €";"412.49 €";412.490000;412.490000;"494.99 €";"494.99 €";"MOULINEX HF456810 Clickchef Robot cuiseur multifonction compact, Balance intégrée, Noir";moulinex-hf456810-clickchef-robot-cuiseur-multifonction-compact-balance-integree-noir;"Stock﻿age & Ram";10867;;0.000000;6
266;120;9394;151.4102;1;4042146024157;0.000000;0.000000;53;1;"3.49 €";"3.49 €";3.490000;3.490000;"4.19 €";"4.19 €";"Clé mâle XZN® courte, M5";cle-male-xznR-courte-m5;Outillage;10864;;0.000000;1
265;120;9393;151.4101;1;4042146024140;0.000000;0.000000;53;1;"2.30 €";"2.30 €";2.300000;2.300000;"2.76 €";"2.76 €";"Clé mâle XZN® courte, M4";cle-male-xznR-courte-m4;Outillage;10861;;0.000000;1
264;120;9392;151.2725;1;4042146353776;0.000000;0.000000;53;1;"0.83 €";"0.83 €";0.830000;0.830000;"1.00 €";"1.00 €";"Clé mâle brunie longue, 6 pans 9/64";cle-male-brunie-longue-6-pans-9-64;"Outillage M&C";10859;;0.000000;318
941;12;9391;150.9201;1;4042146620953;0.000000;0.000000;53;1;"19.73 €";"19.73 €";19.730000;19.730000;"23.68 €";"23.68 €";"DOUILLE ARTICULEE TOR À tête carrée";douille-articulee-tor-a-tete-carree;Accessoires;10856;;0.000000;4
284;120;9390;150.2028;1;4042146204818;0.000000;0.000000;53;1;"13.38 €";"13.38 €";13.380000;13.380000;"16.06 €";"16.06 €";"DOUILLES POUR VALVES";douilles-pour-valves;Accessoires;10854;;0.000000;1
12;129;9389;150.1241;1;4042146224083;0.000000;0.000000;53;1;"12.69 €";"12.69 €";12.690000;12.690000;"15.23 €";"15.23 €";"Crochet spÃ©cial pour Silent bloc d'Ã©chappement, type1";crochet-special-pour-silent-bloc-d-echappement-type1;Auto;10851;;0.000000;1
35;13;9386;143651;1;6970019143651;0.000000;0.000000;53;1;"186.75 €";"186.75 €";186.750000;186.750000;"224.10 €";"224.10 €";"Aspirateur balai ROIDMI X20";aspirateur-balai-roidmi-x20;"Appareils Électriques en Gros";;;0.000000;5
263;120;9385;142.2032;1;4042146268346;0.000000;0.000000;53;1;"14.03 €";"14.03 €";14.030000;14.030000;"16.84 €";"16.84 €";"Marteau de menuisier manche Hickory, 250 g";marteau-de-menuisier-manche-hickory-250-g;Outillage;10843;;0.000000;13
262;120;9383;140.2282;1;4042146212455;0.000000;0.000000;53;1;"40.20 €";"40.20 €";40.200000;40.200000;"48.24 €";"48.24 €";"Grattoir emmanché à tête coudée, lame interchangeable";grattoir-emmanche-a-tete-coudee-lame-interchangeable;Outillage;10837;;0.000000;3
11;129;9381;126097;1;3165143126097;0.000000;0.000000;53;1;"24.07 €";"24.07 €";24.070000;24.070000;"28.88 €";"28.88 €";"BOSCH 0 280 160 597 REGULATEUR DE PRESSION CARBU";bosch-0-280-160-597-regulateur-de-pression-carbu;Auto;10831;;0.000000;1
939;12;9371;NSB-4895106292550;1;4895106292550;0.000000;0.000000;70;1;"692.00 €";"692.00 €";692.000000;692.000000;"830.40 €";"830.40 €";"RADEON RX 6750 XT PULSE GAMING OC 12 GB";radeon-rx-6750-xt-pulse-gaming-oc-12-gb;"Carte graphique";10807;;0.000000;1
938;12;9370;110201NSB-102010;1;3567041102010;0.000000;0.000000;53;1;"36.58 €";"36.58 €";36.580000;36.580000;"43.90 €";"43.90 €";"PORT DESIGN Belize 13.3' (gris)";port-design-belize-133-gris;"Accessoires Téléphones";10806;;0.000000;5
261;120;9364;100094;1;4042146857595;0.000000;0.000000;53;1;"3.60 €";"3.60 €";3.600000;3.600000;"4.32 €";"4.32 €";"OUTIL MULTIFONCTIONS ABANDONNE";outil-multifonctions-abandonne;Outillage;10792;;0.000000;22
359;11;9363;100.2005;1;4042146200698;0.000000;0.000000;53;1;"22.26 €";"22.26 €";22.260000;22.260000;"26.71 €";"26.71 €";"Masses d'équilibrage à crochet pour jantes ALU 5G, boite de 100pcs";masses-d-equilibrage-a-crochet-pour-jantes-alu-5g-boite-de-100pcs;Ordinateurs;10790;;0.000000;11
260;120;9362;100.1165;1;4042146762820;0.000000;0.000000;53;1;"13.09 €";"13.09 €";13.090000;13.090000;"15.71 €";"15.71 €";"OUTIL DE MONTAGE POUR CAPTEURS VDO RED - FSERIE KS TOOLS";outil-de-montage-pour-capteurs-vdo-red-fserie-ks-tools;Outillage;10788;;0.000000;11
16;95;9361;100-50959-01R4NSB-145503;1;0193108145503;195.833333;0.000000;53;1;"195.83 €";"195.83 €";195.833333;195.833333;"235.00 €";"235.00 €";"ESSENTIAL OUTDOOR CAMERA 2ND GEN LIVE 2K PAIRE";essential-outdoor-camera-2nd-gen-live-2k-paire;"Matériel de sécurité";10785;;195.833333;4
358;11;9355;"MACBOOKPRO16""M4MAX–6-545812";1;194252545812;0.000000;0.000000;70;1;"4,199.00 €";"4,199.00 €";4199.000000;4199.000000;"5,038.80 €";"5,038.80 €";"MacBook Pro 16"" M4 Max – 64Go / 2To – Neuf jamais utilisé – Garantie 1an + Facture";macbook-pro-16-m4-max-64go-2to-neuf-jamais-utilise-garantie-1an-facture;Apple;15511;;0.000000;1
934;12;9269;N-Noir872091;1;745883872091;0.000000;0.000000;53;1;"65.83 €";"65.83 €";65.830000;65.830000;"79.00 €";"79.00 €";"Belkin BoostCharge | Batterie externe sans fil magnétique 8K avec Qi2 + support - Noir";belkin-boostcharge-batterie-externe-sans-fil-magnetique-8k-avec-qi2-support-noir;"Cables & Chargeurs";10725;;0.000000;97
936;12;9268;MGFT4ZM/AN-clearcase664157;1;195950664157;0.000000;0.000000;53;1;"49.17 €";"49.17 €";49.170000;49.170000;"59.00 €";"59.00 €";"Apple | Clear case MagSafe pour iPhone 17 Pro -";apple-clear-case-magsafe-pour-iphone-17-pro-;Protection;10724;;0.000000;1
935;12;9267;MGFK4ZM/AN-Noire664010;1;195950664010;0.000000;0.000000;53;1;"57.50 €";"57.50 €";57.500000;57.500000;"69.00 €";"69.00 €";"Apple | Coque en silicone MagSafe pour iPhone 17 Pro - Noir";coque-iphone-17-pro-noir;Protection;10726;;0.000000;2
347;120;9264;MX542ZM/AN-Silver320338;1;190199320338;0.000000;0.000000;53;1;"107.50 €";"107.50 €";107.500000;107.500000;"129.00 €";"129.00 €";"APPLE AirTag (Pack de 4)";apple-airtag-pack-de-4;Maison;10719;;0.000000;3
347;10;9260;MYE73ZD/ANSB-Noire821967;1;195949821967;0.000000;0.000000;53;1;"807.50 €";"807.50 €";807.500000;807.500000;"969.00 €";"969.00 €";"iphone 16 128Go";iphone-16-128go;"iPhone 16";15158;;0.000000;1
346;10;9259;NSB-Noire807336;1;195949807336;0.000000;0.000000;53;1;"1,649.17 €";"1,649.17 €";1649.170000;1649.170000;"1,979.00 €";"1,979.00 €";"iphone 16 pro max 1to";iphone-16-pro-max-1to;Téléphones;15342;;0.000000;1
345;10;9258;NSB-nature806384;1;195949806384;0.000000;0.000000;0;1;"1,325.00 €";"1,325.00 €";1325.000000;1325.000000;"1,590.00 €";"1,590.00 €";"16 pro max 256go";16-pro-max-256go;"iPhone 16 Pro Max";15215;;0.000000;2
344;10;9257;NSB-sable256Go806193;1;195949806193;0.000000;0.000000;0;1;"1,369.00 €";"1,369.00 €";1369.000000;1369.000000;"1,642.80 €";"1,642.80 €";"iphone 16 Pro Max 256GO";iphone-16-pro-max;"iPhone 16 Pro Max";10702;;0.000000;2
354;11;9251;NSB-638435;1;195949638435;0.000000;0.000000;53;1;"1,715.83 €";"1,715.83 €";1715.830000;1715.830000;"2,059.00 €";"2,059.00 €";"macbook air 15 m3 8c/10c 16go 512go";macbook-air-15-m3-8c-10c-16go-512go;Apple;15516;;0.000000;1
930;12;9250;A3203NSB-634321;1;195949634321;0.000000;0.000000;70;1;"119.00 €";"119.00 €";119.000000;119.000000;"142.80 €";"142.80 €";"Clavier Bluetooth Magic Keyboard Cable / Sans fil Connectivite";clavier-bluetooth-magic-keyboard-cable-sans-fil-connectivite-francais-azerty-mxcl3f-a-argent-apple-;Claviers;10696;;0.000000;1
176;96;9249;mx733zm/aNSB-purple591129;1;195949591129;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"power beats pro 2";power-beats-pro-2;Casques;17478;;0.000000;3
178;96;9247;mx743zm/aNSB-orange591044;1;195949591044;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"powerbeats pro 2";powerbeats-pro-2;Casques;17646;;0.000000;2
177;96;9246;mx733zm/aNSB-sand590962;1;195949590962;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"powerbeats pro 2";powerbeats-pro-2;Casques;17647;;0.000000;1
174;96;9244;mx723zm/aNSB-noir590887;1;195949590887;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"powerbeats pro 2";powerbeats-pro-2;Casques;17650;;0.000000;3
929;12;9242;MX6Y3ZM/ANSB-white590696;1;195949590696;0.000000;0.000000;70;1;"49.17 €";"49.17 €";49.166667;49.166667;"59.00 €";"59.00 €";"Magsafe charger 2m";magsafe-charger-2m;"Cables & Chargeurs";10688;;0.000000;4
102;116;9240;NSB-noir484254;1;195949484254;0.000000;0.000000;53;1;"332.50 €";"332.50 €";332.500000;332.500000;"399.00 €";"399.00 €";"IPAD pro MAGIC KEYBOARD 13'' M4/M5";ipad-pro-magic-keyboard-13-m4-m5;Apple;10686;;0.000000;3
100;116;9238;N-Noire484254;1;195949484254;0.000000;0.000000;53;1;"332.50 €";"332.50 €";332.500000;332.500000;"399.00 €";"399.00 €";"IPAD PRO magic keyboard 13'' m4/m5";ipad-pro-magic-keyboard-13-m4-m5;Apple;10684;;0.000000;3
96;116;9234;MWR03F/ANSB-WHITE482397;1;195949482397;0.000000;0.000000;53;1;"290.83 €";"290.83 €";290.830000;290.830000;"349.00 €";"349.00 €";"IPAD PRO MAGIC KEYBOARD 11'' M4/M5";ipad-pro-magic-keyboard-11-m4-m5;Apple;16787;;0.000000;8
932;12;9233;MW2L3ZM/ANSB-blanc376924;1;195949376924;0.000000;0.000000;53;1;"70.83 €";"70.83 €";70.830000;70.830000;"85.00 €";"85.00 €";"Apple Adaptateur secteur USB-C - 96 watts - Blanc";apple-adaptateur-secteur-usb-c-96-watts-blanc;Chargeurs;10679;;0.000000;3
356;11;9229;NSB-mdn131585;1;195949131585;0.000000;0.000000;53;1;"1,332.50 €";"1,332.50 €";1332.500000;1332.500000;"1,599.00 €";"1,599.00 €";"macbook air 15'' m3 8c/10c 8go 256go";macbook-air-15-m3-8c-10c-8go-256go;Apple;15519;;0.000000;1
345;11;9227;MRYP3FN/ANSB-silver256GO129704;1;195949129704;0.000000;0.000000;53;1;"1,332.50 €";"1,332.50 €";1332.500000;1332.500000;"1,599.00 €";"1,599.00 €";"macbook air 15'' m3 8c/10c 8go 256go";macbook-air-15-m3-8c-10c-8go-256go;Apple;15523;;0.000000;1
348;11;9225;MRXQ3FN/ANSB-SILVER256125003;1;195949125003;0.000000;0.000000;53;1;"1,082.50 €";"1,082.50 €";1082.500000;1082.500000;"1,299.00 €";"1,299.00 €";"MACBOOK AIR 13 M3 8C/8C /256GO / 8GO";macbook-air-13-m3-8c-8c-256go-8go;Apple;15530;;0.000000;1
171;96;9224;NSB-121487;1;195949121487;0.000000;0.000000;53;1;"20.83 €";"20.83 €";20.830000;20.830000;"25.00 €";"25.00 €";"EARPODS USBC";earpods-usbc;Casques;17687;;0.000000;9
344;11;9221;MRX63FN/ANSB-SILVER077890;1;195949077890;0.000000;0.000000;53;1;"2,082.50 €";"2,082.50 €";2082.500000;2082.500000;"2,499.00 €";"2,499.00 €";"MACBOOK PRO 14\" M3 PRO 18GO/512GO 11C/14C""";macbook-pro-14-m3-pro-18go-512go-11c-14c;Apple;15536;;0.000000;1
340;10;9220;NSB-Bleu048791;1;195949048791;0.000000;0.000000;53;1;"1,165.83 €";"1,165.83 €";1165.830000;1165.830000;"1,399.00 €";"1,399.00 €";"iphone 15 Pro Max";iphone-15-pro-max;Téléphones;10661;;0.000000;1
339;10;9219;MU103ZD/ANSB-Pink040917;1;195949040917;0.000000;0.000000;53;1;"790.83 €";"790.83 €";790.830000;790.830000;"949.00 €";"949.00 €";"iphone 15 plus";iphone-15-plus;"iPhone 15 Plus";15204;;0.000000;1
338;10;9218;NSB-noire040733;1;195949040733;0.000000;0.000000;53;1;"790.83 €";"790.83 €";790.830000;790.830000;"949.00 €";"949.00 €";"iphone 15 plus";iphone-15-plus;"iPhone 15 Plus";10659;;0.000000;1
337;10;9217;NSB-036064;1;195949036064;0.000000;0.000000;53;1;"815.83 €";"815.83 €";815.830000;815.830000;"979.00 €";"979.00 €";"iphone 15 128";iphone-15-128;Téléphones;15350;;0.000000;1
349;11;9215;MR7K3FN/ANSB-SILVER1TO015205;1;195949015205;0.000000;0.000000;53;1;"1,857.50 €";"1,857.50 €";1857.500000;1857.500000;"2,229.00 €";"2,229.00 €";"MacBook Pro 14 M3 8-core CPU 10-core GPU - 8 Go RAM - 1 To SSD";macbook-pro-14-m3-8-core-cpu-10-core-gpu-8-go-ram-1-to-ssd;Apple;15547;;0.000000;2
93;116;9213;NSB-silverstainless363385;1;194253363385;0.000000;0.000000;53;1;"649.17 €";"649.17 €";649.170000;649.170000;"779.00 €";"779.00 €";"IPAD 10 256GB CELLULAR";ipad-10-256gb-cellular;Apple;10650;;0.000000;1
350;11;9210;MNW83FN/ANOP-SPG296782;1;194253296782;0.000000;0.000000;53;1;"2,082.50 €";"2,082.50 €";2082.500000;2082.500000;"2,499.00 €";"2,499.00 €";"Macbook Pro 16\" M2 Pro 12C/19C""";macbook-pro-16-m2-pro-12c-19c;Apple;15550;;0.000000;1
920;12;9198;NSB-194252542743;1;194252542743;0.000000;0.000000;70;1;"107.50 €";"107.50 €";107.500000;107.500000;"129.00 €";"129.00 €";"MAGIC KEYBOARD WITH TOUCH ID AZERTY";magic-keyboard-with-touch-id;Claviers;10630;;0.000000;1
919;12;9197;MK2E3Z/ANSB-white542330;1;194252542330;0.000000;0.000000;53;1;"82.50 €";"82.50 €";82.500000;82.500000;"99.00 €";"99.00 €";"magic mouse";magic-mouse;Souris;10629;;0.000000;2
918;12;9196;NSB-SILVERSTAINLESS300633;1;194252300633;0.000000;0.000000;53;1;"832.50 €";"832.50 €";832.500000;832.500000;"999.00 €";"999.00 €";"iwatch serie 6 hermes";iwatch-serie-6-hermes;"Accessoires Téléphones";10628;;0.000000;1
13;95;9185;NSB-BLACK144582;1;193108144582;0.000000;0.000000;53;1;"582.50 €";"582.50 €";582.500000;582.500000;"699.00 €";"699.00 €";"Arlo Pro 5 Spotlight VMC4360P Blanc, set de 3";arlo-pro-5-spotlight-vmc4360p-blanc-set-de-3;"Matériel de sécurité";10598;;0.000000;1
15;95;9184;NSB-144469;1;193108144469;0.000000;0.000000;53;1;"458.33 €";"458.33 €";458.330000;458.330000;"550.00 €";"550.00 €";"Arlo Pro 5 Outdoor Security Camera - 2 Camera Kit";arlo-pro-5-outdoor-security-camera-2-camera-kit;"Matériel de sécurité";10597;;0.000000;1
145;96;9178;NSB-noir702028;1;190199702028;0.000000;0.000000;53;1;"249.17 €";"249.17 €";249.170000;249.170000;"299.00 €";"299.00 €";"powerbeats pro";powerbeats-pro;Casques;17689;;0.000000;1
